1,別逼我出手,futszlik,2023-08-10 13:13:00,"除了歌洛是新手池出以外, 全都是柯爾UP池 抽中的貝拉是首抽, 所以4隻SSR都是歪了這機率是有多低?我只是想要柯爾啊啊啊啊啊啊啊啊啊啊",12,0
2,紅色的騎士,s155041david,2023-08-10 17:27:15,我是歪3次了，大皇子是新手池中的，想說要抽補師，然後就歪了歌德莉亞跟皇女。有補師了想說換池抽攻擊手，然後就歪了大姐頭，還沒中過半隻PU角，有夠哭。,0,0
3,Siuching,Siuching924,2023-08-10 17:42:17,200抽3星,2,0
4,老鼠,adidas2046,2023-08-10 18:47:33,200抽，除保底外什麼up角什麼都沒有,4,0
5,黎德,e21010371,2023-08-10 19:06:44,池子真的很毒如果沒有200抽保底的抽數建議別抽了,0,0
6,Minack,ocean0208,2023-08-10 19:09:38,300抽 沒貝拉…,0,0
7,艾爾蓋亞,zvxgt,2023-08-11 00:37:53,首抽20抽 抽UP池 保底30抽,1,6
8,Dreamlan,a79157915,2023-08-11 20:49:56,"
UP池真的蠻歪的，想抽薩曼莎結果抽到王女
",0,0
9,殤,as791226,2023-08-11 21:16:44,"
 剛玩不到幾分鐘就中柯爾 請問可以開場嗎？
",0,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,osboy,osboy,2023-08-11 19:41:14,"鈴蘭之劍ep2 UP卡池分析丨科爾最高！丨抽哪個推薦丨幫你分析丨T0科爾首選丨正確的首抽方式特地為了這遊戲開了一個DC群: https://discord.gg/RdQr7Xwn5w(影片粵語、附中文字幕)跟大家說說關於這遊戲的兩個卡池其實這遊戲一開始出了兩個up的卡池分別是「亂世中的天真爛漫」和「侍奉光輝的人們」包括我們科爾,貝拉,法師和T0刺客,還有薩曼莎,和列奧利德這兩個卡池,今天跟大家分析一下應該要抽哪個卡池到底抽哪個卡池的CP值是大一點如何決定我們應該抽哪個卡池呢首抽方式稍微跟大家說一下關於這遊戲的首抽方式首抽來說,我建議這些戰棋遊戲真的不需要太著緊因為遊戲的進度值比不停刷首抽重要至少如果真的要刷,刷一隻王女或科爾就已經足夠了最好就刷一隻科爾出來刷首抽的方式,大家都知道我們新手池有一個30抽必中一張傳說同時大家抽這張池的時候,會留意到這兩個UP池已經出了所以最正確刷首抽的方式就是先抽這張UP池例如我目標的科爾,我們先把10抽20抽放到這科爾中了然後才開始抽30連抽必中SSR,必中傳說卡那收益才是最大化的不過我自己就不太同意刷首抽如果大家有時間的話再去刷吧不刷也不一定影響到遊戲體驗反而如果你刷太久會影響整個遊戲的進度科爾科爾這隻角色戴著面具刺客大家眾上我周知的T0角色大家看到整個技能組都是加爆擊加傷害技能組就是大技,造成3次60%傷害攻擊前如果自身範圍兩格內沒有隊友的話會獲得無視護衛和擊敗目標的閃避效果無視護衛就是就算旁邊的角色有坦你也可以無視直接插進去這個效果是非常之強的加上他是一隻巡遊角色,即是刺客他走得很快,所以基本上是可以去偷後排但往往我們打一些關卡的時候後排都會被坦克擋住導致我們沒有辦法偷到後排但這招抹殺就可以無視護衛的效果打完之後你也不用怕會死因為他會獲得閃避的效果即是說他會閃到敵人一次單體攻擊這個大技其實是非常之強但最強的都不是他的技能最強是他的技能就是殺手天賦殺手本能首先第一個效果就是擁有跳躍自身範圍兩格內沒有友軍的時候就會加15%的爆擊率然後第二個效果就是最強他主動攻擊敵人側面或後方的話殺了敵人即是擊殺後會獲得一個再行動的效果再行動效果在戰棋遊戲中到底有多強所以大家都明白的了雖然他不可以像我們玩天地劫的冰璃那麼強因為冰璃沒有擊殺才有再行動的限制但他已經是很強的了殺完敵人之後可以再行動可以幫到有些關卡你是可能過不了導致都是直接過得到的所以這個效果導致了我們科爾這隻角色直接變成T0的效果還有一個光環效果就是完美刺客就是場上所有陣營的銳疾如風銳疾如風有什麼呢?就是這些角色我們七天會送這隻酒妹她也是銳疾如風的還有舞娘也是他們的攻擊力和防禦力都會增加爆擊傷害都會加所以是一個全方位的光環所以這個角色面面驅倒要做刺客有再動有再動個人能力做一個光環效果變相相當強所以如果要奔著這個手抽的話絕對是抽這隻角色的第二隻角色是貝拉必要性沒那麼大但他的技能都相當優秀首先普攻就是打完人之後有30%機會暈到對方持續一回合第二技能就是有一個穿甲的效果無視對方40%然後對目標造成3次50%的魔法傷害這個技能都相當強,範圍都很大第三個技能就是支援瞬發拿一個晶石技能他會有火屬性冰屬性光屬性還有炸藥炸藥 就是整隊都會被炸一炸火屬性 就是一個比較遠距離的AOE傷害光屬性 就是補血AOE補血冰屬性 就是冰凍靈的效果所以這招技能是抽出來的但如果突然抽到一個剛剛的技能都相當好用另外第四招就是幫人補血但補血10%都不算很多最重要是有回能還有大技大技就是你放之前不能動但如果你不動的話,就可以放大技大技就是可以直接對目標範圍內隨機的敵人造成5次攻擊傷害但不一定會打同一個敵人這招技能都OK的最厲害的就是這招無視傷害的穿甲技能總之他是一隻法師, 傷害都很高而且每次他動的時候都會有一個BUFF就是Free Buff整個角色都不會說他超強但都OK的如果說開方來說算他T1科爾有T0,他也是T1下一個角色就是補師薩曼莎其實都不跟大家細說他的技能大家看起來都知道他的技能是什麼效果其實就是解掉BUFF還有範圍補血想補血的BUFF面面俱到但最強的補師當然不是他有王女所以這隻補師可以說是T1級但前期沒什麼大補師的話其實都可以放他 都不用強求因為我發現都不一定要帶補師下一個角色就是列奧尼德整個技能組都找不到特色但他第一招技能相對都OK很多坦都會有就是自身範圍兩格所有友軍承受近戰傷害的時候就會有一個先制的效果他會立刻衝過去刺他一下70%傷害每回合發動一次這個都算是一個不錯的坦技能他的個性天賦就是攻擊前或衝鋒前每移動一格傷害就會提高無視目標10%的防禦用了瞬發以外技能轉動攻擊之後效果結束的時候會獲得衝陣減傷然後衝陣減傷的效果就會降低30%的傷害只要兩回合移動加衝鋒距離大於等於五格的時候無視目標格擋和閃避個性這個效果就是冷卻回合就是冷卻一回合升滿的話這個其實很依賴你打之前都可以走多少步但是如果打王的話其實你不會走得到的一步可能最多都走兩三格甚至王兩三格都走不到所以這個效果變相就不是太強大技其實是OK的範圍是非常之大你可以直接衝去你的敵人身邊打他一下再幫自己補血然後再驅殺人家的BUFF然後再把自己生命的35%附加在攻擊上面所以其實他是一個坦角但是他又有一個輸出的心所以這個角色不是說他不強其實很多角色可以代替到他甚至乎我免費拿那些傳說角色所以如果你說科爾 T0然後貝拉T1這個角色可能是T2總括來說已經到卡池之後大家都可能知道如果你真的要刷首抽或者你想投資到卡池的話我建議大家去抽這個亂世中的天真難漫最少抽一隻科爾出來抽一隻出來之後就要慢慢農他的碎片因為這隻GAME跟天地劫一樣因為可以農碎片FYI : 我230多抽, 才中一隻科爾, 大家可以先隨緣再慢慢玩",13,0
2,黎德,e21010371,2023-08-11 20:20:13,"
推 好分析
",0,0
3,fed,feder11,2023-08-11 21:02:25,※ 引述《osboy (osboy)》之銘言我也是照這個策略抽卡，非常感謝刷了一整天，這個帳用30抽很幸運原本想抽補師，發現前期不用上補幾乎可過目前拼命存石，等看看下個卡池,0,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,扮潮潮妖精首領,shen96850,2023-08-11 20:21:05,40抽4支SSR,2,70
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,歐北亂來,macodo520,2023-08-11 18:59:07,"這款遊戲真的好像超難抽,但卻有很多人都神抽...難道我跟人家是平行時空~首抽有T1角-坦&攻擊&奶媽~我想應該可以開局,其他慢慢抽拔~",3,0
2,Glory,wimwim4197,2023-08-11 19:52:49,"
舞孃 蝴蝶，說的就是這招!還有一位 王國軍光術士，本身是小奶媽+此招被動技!
",0,0
3,ANSON,taiwan47755,2023-08-11 20:02:03,"
天呀！要嘛不來~一來就三隻科爾鴨....
",19,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,早餐喝奶茶,kah2873149,2023-08-11 20:01:46,大家安安首抽池20 出。請問這樣可以開局了嗎謝謝,0,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,桂格往生麥片,m23380634352,2023-08-11 19:39:32,"
儘管鈴蘭剛開服被大家噴到爆.. 但是玩到這段的時候著實還是有點感動的...希望之後官方可以好好改善 這遊戲還是很棒的ˊˇˋ
",6,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,黎德,e21010371,2023-08-11 19:37:46,"
如題換成各位會建議帶哪隻？
",0,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,POSHMANEKI,meowking669,2023-08-11 19:30:45,"
如題:方便大家.照抄關卡攻略,直接看片最方便.文字不花時間寫了
",3,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,yo,slimeyen,2023-08-08 15:27:11,一開始總共24單，每單3200，和加倍送，1370抽。up 池我只有抽柯爾那池，但魔女歪了兩次，其他都抽大混池，為了要T0奶媽最後終於出現。後續：想說只差兩個角色沒抽到了，乾脆補齊。有多抽了320抽，又追加幾單沒算了。總算全圖鑑可以看得出來很多ssr 星數很高，這邊要提醒，常常會重複出同一個角色，所以up池建議抽到一個就收手，不要硬著頭拼兩隻。裝備1400抽全圖鑑達成,381,18
3,~天天西子灣看夕陽~,c5005200,2023-08-08 21:13:35,首抽刷到第5個帳號終於有SSR，可以來開始玩了。,5,0
4,看了就不爽,soszzz456,2023-08-09 17:58:02,"
這機率= =
",1,0
5,黎德,e21010371,2023-08-10 00:58:36,"
夠扯
",0,0
6,UFO,ufolove,2023-08-10 01:25:05,"
謝謝你投資了一些飛彈的材料費
",9,6
7,chichio,chan3asd,2023-08-10 01:30:25,90抽只有一隻SSR 這機率真的有夠低,0,0
8,北七北七,q79926,2023-08-10 05:08:54,"
謝謝課長讓我刪遊戲
",1,0
9,小夏,ah021112,2023-08-10 08:51:15,總共24單，每單3200後面還又補了320抽!! 這樣算下來不就要30單!?感謝課長讓我們有遊戲玩真的是達成全圖鑑了,1,0
10,卡卡若志,carolyn300,2023-08-10 09:17:40,"
太強大了吧看大課長這樣課 真的不能不推一下是要開全圖鑑的帳號嗎
",1,0
11,BruceTU,BruceTU0926,2023-08-10 09:39:22,機率真的很低，10連抽也不讓人開心一下.........,1,0
12,UwU,uwuuwu001,2023-08-11 16:20:37,"
第三十抽 第一次這麼歐洲
",7,0
13,等候通知,wayne0825,2023-08-11 18:00:41,泰登2隻，古茲曼1隻，伊南娜1隻，課了月卡170元。,1,0
15,吉岡,nokia3510,2023-08-11 18:30:59,"
真大佬我才只有這幾隻這帳號我覺得已經很爛我朋友卻說已經很好....
",1,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,處女曲奇,xxjeffxx09,2023-08-11 18:08:02,應該用那個帳號? B帳一直想抽科爾但中了2次貝拉，A帳回去10抽就中了A帳另外2隻 SSR是不是沒有用A: 用了新手10抽中2隻SSR+10抽中科爾 (20抽4 SSR)Ｂ: 到主線2-7 (70抽3 SSR),0,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,武藤,kyo123lala,2023-08-11 15:30:31,"以材料25關來表示,角色布陣如下:王女跟貝拉可換其他打手開局麥莎先來推這隻下去接下來上面這隻去推酒桶貝拉可換弓手,去點燃火藥桶(點火牆術就是要引爆炸藥桶用XDD)中間這邊就會有些差距,看自己有哪些打手,一隻打落石,另一隻把那隻弓手推下去我是先打落石,王女在動弓手,利用弓手技能把敵人推下去第二回合對手剩下兩隻..之後就隨便打了善用地形跟炸藥桶,以及角色技能,電腦站在懸崖邊就是踹他下去的好機會快死的敵人可用戰術雷擊補刀善用戰術可以輕鬆抵達好位置麥莎把人踹下去有時還會說抱歉,好可愛XDD這些技巧除了PVE,PVP也能這樣搞,除非對手免疫移動,遇上打不死的就是引到懸崖邊踹下去就對了XDD",14,0
2,冰天,icehin,2023-08-11 18:17:45,"
可以踢人下去是很好的設計,我也一直踢一直爽但還是有另一件事要差評製作組沒玩過明日方舟的嗎?你喵的想用勾子拉人下水,結果是將人拉的飛越水面到自己身前
",0,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,Y,hf920236,2023-08-11 12:56:03,老實說當初看到這款的PV我個人是蠻期待的，不光是因為像素風格，還有角色技能多樣，地形可以互動等等，但實際玩了幾天後，發現這遊戲的某些系統、遊戲性上有不足之處。希望大家可以退坑前在這篇打上希望改善的點，不管會不會改至少有希望...吧?首先是遊戲最主要的核心-命運螺旋缺點:1.結局後得到的回饋、獎勵不足，產生極大的空虛感，玩一次後就容易退坑。2.隨機性不足，劇情演出重複容易膩。建議:1.可以試試低機率在螺旋關卡內出現時空門，角色走到那邊後可以把該角色或裝備其中一項傳到門外樂土上，成為自己的東西，讓玩家真正有“收穫“的感覺，怕平衡壞掉就限制角色只能帶出一隻即可。2.每次開螺旋劇情可以稍有不同就好了，例如：大姐頭救人時剛好趕上，讓其他監牢的人沒被殺，成為隊伍可用角色。或者來救主角的人改成麥沙其他玲蘭之劍的人都沒來之類的。-----------------------------在來是關於角色深度的問題缺點:1.用過伊南娜的人都知道，王女技能有招會跳立繪，但其他角色並不會，會讓玩家覺得角色設計用心程度不同。2.角色的羈絆劇情不夠優，只給故事頁會讓人覺得深度不足，況且保底要200那角色就一定要讓人有值回票價的感受。建議:1.每個SSR一定都要有會跳立繪的招牌招式。2.學夢戰那套，每個角色都有獨立羈絆劇情，不用到五關，至少給個2或3關吧。-----------------------------瑣碎細項1.劇情加速改成按按鈕開關。2.角色行動結束時讓玩家選擇面對方向。3.愚者主線劇情可以不要用聚光燈場景嗎...感覺尷尬。4.主角的立繪臉我覺得不好看....女的像男的，然後都面攤。,16,0
2,托羅,tryeu8854658,2023-08-11 14:03:44,"
我希望階級技能可以多個重置的選項吃球是為了學兩個同階的技能跟整個重置是不同的概念
",2,0
3,寫留成荷,onlygame5651,2023-08-11 14:05:54,"
這些在CB兩次早就有人反應過了~ 他要改早就改了 哈
",1,0
4,阿特嵐,atlearn,2023-08-11 14:06:02,"
全部
",1,0
5,卡布雷斯優,goddragonbj,2023-08-11 14:26:14,保底改100。每日登入四分之一改晶石或是秘源。已經過關的素材關卡可以掃蕩或是學學夢幻模擬戰贏過的戰鬥結束行動會自動回血讓AI可以無腦刷。,2,0
7,♞❤♞,renewal,2023-08-11 14:28:53,"
良心先拿出來不難吧，我想很難
",2,0
8,UFO,zero90012,2023-08-11 14:29:35,"
改代理商
",3,0
9,SportMas,zhbettychien,2023-08-11 14:36:29,"
劇情系統雖不錯但還是希望可以新增跳過功能福利可以在大方一些玩起來比較有動力
",1,0
10,安捏母湯,vinctham91,2023-08-11 14:40:07,認同，希望會向棕色2那樣逐步改善，都已經公測了還不改進就真的當台服是測試服了,1,0
11,Truemeaning,a8872817,2023-08-11 14:44:56,"
讓裝備關卡可以掃蕩  這個打一場好久🙃
",2,0
12,天線,wu0vu04,2023-08-11 14:54:33,"
目前看來要改的地方普遍是覺得獎勵太少了對大家吸引力不足個人是覺得當然能送更多更好未來再出一些比較難拿到的角色就好
",1,0
13,阿特嵐,atlearn,2023-08-11 15:40:05,"
看來官方想讓各位玩家體驗真人板命運螺旋這款遊戲會有幾種結局呢？讓我們看下去
",1,0
14,你知道自己在說什麼嗎,qaz159753,2023-08-11 16:12:26,"
我期待某些裝備可以加速度可以微調先後手順序進行更精妙的combo
",1,0
15,D罩杯摸摸嗎?,ccliona,2023-08-11 16:14:18,"
不用建議了吧，應該是撐不到那個時候一堆設計還不如當初XP時期的遊戲
",0,0
16,ice,stu97912,2023-08-11 17:30:16,"
整款砍掉重練會更好 
",0,0
17,食檸檬,jackjin48595,2023-08-11 17:58:04,"
砍掉重練
",0,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,eyeill,eyeill,2023-08-11 17:52:59,台彈/台彈射換鈴蘭/其他遊戲 可2帳換1帳 意密,0,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,阿翔,Morning0,2023-08-11 16:57:44,"
請問有人已經抽到大姐頭了嗎，剛出了一把傳說武器斧頭不曉得拉維耶可以用嗎？
",0,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,POSHMANEKI,meowking669,2023-08-11 16:45:42,"
如題:方便大家.照抄關卡攻略,直接看片最方便.文字不花時間寫了
",0,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,魔恩,org2134,2023-08-11 16:37:12,如標題 ..... 玩了2天 感覺有紫龍的夢戰與天地劫 影子 .....,0,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,SHEN,luko770815,2023-08-11 14:33:12,"
如題無論是用手機、PC、模擬器結果都只能用支付寶付款，沒得選。我的帳號綁Taptap，綁google，綁手機人也在台灣，無論遊戲裡點購買，或是上官網輸入UID，都只有支付寶….有人碰到一樣的問題嗎？如何解決？
",0,0
